,Country Name,Country Code,Region,Income Group,Net Migration 1962,Population 1962,MigrRatePopn1962,Net Migration 1967,Population 1967,MigrRatePopn1967,Net Migration 1972,Population 1972,MigrRatePopn1972,Net Migration 1977,Population 1977,MigrRatePopn1977,Net Migration 1982,Population 1982,MigrRatePopn1982,Net Migration 1987,Population 1987,MigrRatePopn1987,Net Migration 1992,Population 1992,MigrRatePopn1992,Net Migration 1997,Population 1997,MigrRatePopn1997,Net Migration 2002,Population 2002,MigrRatePopn2002,Net Migration 2007,Population 2007,MigrRatePopn2007,Net Migration 2012,Population 2012,MigrRatePopn2012,Net Migration 2017,Population 2017,MigrRatePopn2017,Country,Happiness.Rank,Happiness.Score,Whisker.high,Whisker.low,Economy..GDP.per.Capita.,Family,Health..Life.Expectancy.,Freedom,Generosity,Trust..Government.Corruption.,Dystopia.Residual
120,Cambodia,KHM,East Asia & Pacific,Lower middle income,0.0,6028431.0,0.0,-248418.0,6685960.0,-0.037155172929541916,-125000.0,7302111.0,-0.017118337423246508,-84999.0,7196042.0,-0.011811909936045398,-88854.0,6919801.0,-0.01284054266878484,-78022.0,8198082.0,-0.009517104122647224,409414.0,9623889.0,0.042541429977008265,348495.0,11298600.0,0.03084408687802028,-35156.0,12637727.0,-0.0027818293590295157,-295987.0,13679962.0,-0.021636536709678,-149999.0,14780454.0,-0.010148470405577528,-149999.0,16009414.0,-0.009369424764704069,Cambodia,129.0,4.1680002212524405,4.27851781353354,4.05748262897134,0.6017650961875921,1.00623834133148,0.429783403873444,0.633375823497772,0.385922968387604,0.0681059509515762,1.04294109344482
121,Kiribati,KIR,East Asia & Pacific,Lower middle income,-786.0,43281.0,-0.01816039370624524,-917.0,48417.0,-0.018939628642832062,-1120.0,52780.0,-0.021220159151193636,-2342.0,56764.0,-0.041258544147699236,-3011.0,60887.0,-0.049452264030088525,-664.0,67248.0,-0.009873899595527005,-4435.0,74766.0,-0.05931840676243213,-2801.0,80187.0,-0.03493084914013493,-1938.0,87305.0,-0.02219804134929271,-295.0,96527.0,-0.0030561397329244666,-4123.0,106370.0,-0.03876092883331767,-3999.0,114158.0,-0.03503039646805305,,,,,,,,,,,,
122,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,,50963.0,,,47381.0,,,44320.0,,,43942.0,,,42728.0,,,41041.0,,,40697.0,,,42854.0,,,45165.0,,,47778.0,,,49887.0,,,52045.0,,,,,,,,,,,,,
123,"Korea, Rep.",KOR,East Asia & Pacific,High income,-69136.0,26513030.0,-0.0026076234968240145,-81844.0,30130983.0,-0.0027162738102503997,-209938.0,33505406.0,-0.006265794839196994,-165135.0,36411795.0,-0.004535206242922108,92892.0,39326352.0,0.00236208026617877,170581.0,41621690.0,0.004098367942291627,71418.0,43747962.0,0.0016324874745022408,159428.0,45953580.0,0.003469327090511773,81223.0,47644736.0,0.0017047633551794685,-156546.0,48683638.0,-0.003215577274648209,401183.0,50199853.0,0.007991716629130369,58657.0,51361911.0,0.0011420330524695625,"Korea, Rep.",55.0,5.837999820709231,5.922559028267861,5.7534406131506,1.40167844295502,1.1282744407653797,0.900214076042175,0.257921665906906,0.206674367189407,0.0632826685905457,1.8803780078887902
124,Kuwait,KWT,Middle East & North Africa,High income,137000.0,337348.0,0.4061088253079906,146600.0,577164.0,0.25400059601776964,95836.0,851916.0,0.11249465909784533,141100.0,1153583.0,0.12231456254123026,115340.0,1507645.0,0.07650342089815572,119768.0,1938909.0,0.061770820600657375,-655000.0,,,242000.0,1710256.0,0.1414992843176694,26500.0,2136997.0,0.01240057894325542,479500.0,2504019.0,0.1914921572080723,580000.0,3348853.0,0.17319362778838007,197600.0,4056099.0,0.04871675962544307,Kuwait,39.0,6.10500001907349,6.1919569888711,6.01804304927588,1.63295245170593,1.25969874858856,0.6321057081222529,0.49633759260177596,0.228289797902107,0.21515955030918102,1.64042520523071
125,Latin America & Caribbean (excluding high income),LAC,,,-1273827.0,215860314.0,-0.005901163471855229,-1701987.0,247383939.0,-0.006879941385362127,-2223153.0,280858331.0,-0.007915567225954925,-3183626.0,316246897.0,-0.010066900356021516,-3189809.0,354216276.0,-0.009005258132181369,-3766978.0,393720726.0,-0.009567639576078604,-4235925.0,432695338.0,-0.009789624772892748,-4591564.0,470817399.0,-0.009752324382557494,-5113976.0,507060159.0,-0.010085540954520151,-3732353.0,540405229.0,-0.006906581949450382,-2720438.0,572224389.0,-0.004754145493089075,-2718002.0,602426586.0,-0.00451175639184025,,,,,,,,,,,,
126,Lao PDR,LAO,East Asia & Pacific,Lower middle income,76.0,2221125.0,3.421689459170465e-05,30.0,2496920.0,1.201480223635519e-05,46.0,2840841.0,1.6192388099157958e-05,-198756.0,3135842.0,-0.06338201988493042,-35110.0,3401191.0,-0.010322854553008048,138.0,3905530.0,3.5334512857409885e-05,-60567.0,4500351.0,-0.013458283587213531,-134746.0,5050315.0,-0.026680711995192383,-148100.0,5493246.0,-0.026960380074003604,-110258.0,5944948.0,-0.018546503686827875,-112313.0,6444530.0,-0.017427647943294548,-73518.0,6953035.0,-0.010573512142539194,,,,,,,,,,,,
127,Lebanon,LBN,Middle East & North Africa,Upper middle income,20000.0,1925297.0,0.01038800766842726,-70002.0,2174738.0,-0.032188705030215134,-10000.0,2417836.0,-0.004135929814925414,-285201.0,2601740.0,-0.10961933167803084,-214378.0,2606139.0,-0.08225885112037386,-128038.0,2667960.0,-0.04799097437742695,390001.0,3076132.0,0.12678292088896054,-29428.0,3658424.0,-0.008043900870976136,550110.0,4182205.0,0.13153587640969294,-26882.0,4767344.0,-0.005638779160891264,1192354.0,5538634.0,0.2152794353264722,-150060.0,6811873.0,-0.022029183456591158,Lebanon,88.0,5.22499990463257,5.31888228848577,5.1311175207793704,1.07498753070831,1.1296242475509601,0.7350810766220089,0.28851598501205394,0.26445075869560203,0.037513829767704,1.69507384300232
128,Liberia,LBR,Sub-Saharan Africa,Low income,7996.0,1166648.0,0.006853823946897436,7996.0,1303035.0,0.006136442996542687,10996.0,1474567.0,0.007457104356736587,11949.0,1692140.0,0.007061472454997814,0.0,1989483.0,0.0,-359708.0,2153316.0,-0.16704840348560082,-290000.0,2001624.0,-0.14488235552731182,462952.0,2326202.0,0.1990162505233853,-50000.0,3024729.0,-0.016530406525675525,175585.0,3461911.0,0.050719097053621535,25000.0,4135659.0,0.006044985817254276,-25000.0,4702228.0,-0.005316628627961043,Liberia,148.0,3.5329999923706095,3.6537562608718903,3.4122437238693197,0.11904179304838199,0.8721179366111759,0.229918196797371,0.33288118243217496,0.26654988527298,0.0389482490718365,1.6732859611511202
129,Libya,LBY,Middle East & North Africa,Upper middle income,45891.0,1550813.0,0.029591575515552162,48002.0,1878877.0,0.02554823971979006,58665.0,2327490.0,0.02520526403980253,57534.0,2865637.0,0.02007721145420721,113380.0,3480454.0,0.032576209885262095,5490.0,4109725.0,0.0013358558054371035,3965.0,4650885.0,0.0008525259171103994,-57368.0,5118007.0,-0.011209050710559791,-20569.0,5531089.0,-0.0037187975098574616,-118555.0,5974787.0,-0.01984254836197508,-300002.0,6285750.0,-0.04772731973113789,-9997.0,6580724.0,-0.0015191337609661187,Libya,68.0,5.525000095367429,5.6769538068771395,5.373046383857731,1.1018030643463101,1.3575643301010099,0.520169019699097,0.465733230113983,0.15207366645336198,0.0926102101802826,1.8350112438201898
130,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,-9187.0,91891.0,-0.09997714683701342,-7795.0,99365.0,-0.07844814572535601,-9703.0,106310.0,-0.09127081177687894,-8971.0,112685.0,-0.07961130585259794,-8009.0,120988.0,-0.06619664760141501,-4285.0,130856.0,-0.03274591917833344,-5031.0,141760.0,-0.03548955981941309,-1541.0,150913.0,-0.010211181276629582,-804.0,159392.0,-0.005044167837783577,4360.0,167639.0,0.02600826776585401,0.0,176646.0,0.0,0.0,180955.0,0.0,,,,,,,,,,,,
131,Latin America & Caribbean,LCN,,,-1594811.0,232179888.0,-0.006868859373383797,-2147249.0,265182478.0,-0.008097250678832558,-2614761.0,300021011.0,-0.008715259612267622,-3479274.0,336887200.0,-0.010327712065047292,-3493972.0,376322267.0,-0.009284521024635516,-4016511.0,417353074.0,-0.009623772412899492,-4288871.0,458011037.0,-0.009364121502600384,-4671401.0,497858138.0,-0.009382996165867637,-5318859.0,535509361.0,-0.009932336178153195,-3784759.0,570091464.0,-0.0066388627772893645,-2796189.0,603097381.0,-0.0046363806046771745,-2606469.0,634545282.0,-0.004107617019521075,,,,,,,,,,,,
132,Least developed countries: UN classification,LDC,,,-1005498.0,251900741.0,-0.0039916436768242785,-1203458.0,284708409.0,-0.00422698438808669,-4400298.0,321797581.0,-0.013674117705689031,-3897388.0,362475112.0,-0.010752153378188349,-6102508.0,410740611.0,-0.014857328047359796,-3733535.0,467290514.0,-0.00798975131774235,871361.0,534731006.0,0.0016295314657702867,-4294643.0,609983301.0,-0.0070405910997225814,-4393268.0,691061397.0,-0.00635727595127123,-9561841.0,780219542.0,-0.012255321079871132,-7624642.0,876869863.0,-0.008695294845593296,-4861511.0,986365080.0,-0.004928713615855096,,,,,,,,,,,,
133,Low income,LIC,,,-454020.0,150246788.0,-0.003021828326872452,-214831.0,169257096.0,-0.0012692584540148321,-1625547.0,192255470.0,-0.008455140444118443,-2606900.0,218076745.0,-0.011954048562124309,-5234756.0,246643720.0,-0.021223958185515528,-3302410.0,279547387.0,-0.011813417522661372,1280175.0,321531045.0,0.003981497338771751,-2571989.0,370477990.0,-0.006942353039650209,-678717.0,424933735.0,-0.0015972302128471865,-2632479.0,489505419.0,-0.005377834233945426,-7574410.0,559335524.0,-0.013541800359528032,-4052273.0,634796692.0,-0.0063835761135314795,,,,,,,,,,,,
134,Liechtenstein,LIE,Europe & Central Asia,High income,,17289.0,,,19691.0,,,22151.0,,,24448.0,,,26536.0,,,27837.0,,,29553.0,,,31830.0,,,33879.0,,,35217.0,,,36615.0,,,37800.0,,,,,,,,,,,,,
135,Sri Lanka,LKA,South Asia,Lower middle income,-47500.0,10352179.0,-0.00458840597713776,-38500.0,11657650.0,-0.0033025524012129373,-145000.0,13002231.0,-0.01115193231069345,-237500.0,14273495.0,-0.01663923236740546,-398693.0,15501207.0,-0.025720126181141896,-137440.0,16643952.0,-0.008257654191744845,-255780.0,17736821.0,-0.014420848020059513,-461684.0,18470900.0,-0.02499520867959872,-449480.0,19062482.0,-0.023579300953569426,-520065.0,19842044.0,-0.02621025333881933,-484772.0,20425000.0,-0.023734247246022036,-489932.0,21444000.0,-0.022847043462040664,Sri Lanka,120.0,4.44000005722046,4.55344719231129,4.32655292212963,1.00985014438629,1.25997638702393,0.625130832195282,0.561213254928589,0.49086356163024897,0.0736539661884308,0.41938924789428705
136,Lower middle income,LMC,,,-827911.0,916256413.0,-0.0009035800331145949,-2603730.0,1026748653.0,-0.0025358981405939084,-2626935.0,1151780781.0,-0.002280759536306241,-2158820.0,1294569650.0,-0.0016675966410922734,-1493460.0,1460309661.0,-0.001022700896861354,-2814621.0,1646753428.0,-0.0017091939522593785,-5667870.0,1843386680.0,-0.0030747048687581927,-7028307.0,2038516003.0,-0.0034477565982590913,-12896960.0,2233327611.0,-0.005774773005302714,-15520933.0,2428529757.0,-0.006391082075590149,-13606015.0,2628465458.0,-0.005176410045103968,-10239143.0,2831466703.0,-0.0036161975661417474,,,,,,,,,,,,
137,Low & middle income,LMY,,,-3927224.0,2324516396.0,-0.0016894800169006852,-4221607.0,2614208557.0,-0.001614870010541397,-7162517.0,2944468935.0,-0.0024325327106906637,-7264498.0,3274131330.0,-0.002218755837139862,-6535671.0,3619940389.0,-0.0018054637087008675,-8349528.0,4006377627.0,-0.0020840591620047005,-10296679.0,4409608111.0,-0.002335055347506821,-13482497.0,4790982256.0,-0.0028141404579645765,-18256319.0,5157632247.0,-0.003539670555344269,-22561890.0,5519916437.0,-0.004087360788429269,-17919477.0,5894259181.0,-0.0030401576262141642,-15853831.0,6284034658.0,-0.0025228745324975253,,,,,,,,,,,,
138,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,-24999.0,869136.0,-0.028763047440216488,-22399.0,962273.0,-0.02327717809810729,-24048.0,1077095.0,-0.02232672141268876,-6538.0,1228536.0,-0.005321781372300038,-25760.0,1415367.0,-0.018200226513688675,-40195.0,1596394.0,-0.02517862131779498,-7839.0,1782285.0,-0.004398286469335711,-37212.0,1968044.0,-0.018908113842983184,-161218.0,2029829.0,-0.0794244244219587,-92476.0,1986922.0,-0.04654234036363783,-47704.0,2014990.0,-0.023674559178953745,-50234.0,2091412.0,-0.0240191793869405,Lesotho,139.0,3.80800008773804,4.04434397548437,3.5716561999917,0.521021246910095,1.19009518623352,0.0,0.390661299228668,0.157497271895409,0.119094640016556,1.42983531951904
139,Late-demographic dividend,LTE,,,-2767349.0,1113927865.0,-0.002484316163506692,-2127314.0,1248850536.0,-0.001703417613779204,-2654279.0,1400911465.0,-0.0018946800467508488,-1908587.0,1528866956.0,-0.0012483669638550287,-1538143.0,1642764670.0,-0.0009363136595821724,-1940531.0,1769123547.0,-0.0010968883452434199,-4275005.0,1892668358.0,-0.002258718481729909,-1735738.0,1994264448.0,-0.0008703650118923445,-1088551.0,2073757398.0,-0.0005249172352801896,2231391.0,2140907334.0,0.0010422641674223906,1351680.0,2206932754.0,0.0006124699529471934,-379189.0,2275525382.0,-0.00016663800061273058,,,,,,,,,,,,
140,Lithuania,LTU,Europe & Central Asia,High income,24715.0,2863350.0,0.008631498070441964,26314.0,3044400.0,0.00864341085271318,37782.0,3213622.0,0.01175682765427919,38815.0,3355036.0,0.011569175412722843,43804.0,3457179.0,0.012670446048642548,36863.0,3616367.0,0.010193379156484949,-100301.0,3700114.0,-0.02710754317299413,-93925.0,3575137.0,-0.026271720496305457,-99104.0,3443067.0,-0.0287836397026256,-150930.0,3231294.0,-0.04670884172099474,-146217.0,2987773.0,-0.048938456837249684,-163902.0,2828403.0,-0.0579486020910033,Lithuania,52.0,5.90199995040894,5.982669641375541,5.82133025944233,1.3145823478698702,1.47351610660553,0.62894994020462,0.234231784939766,0.010164656676352,0.0118656428530812,2.22844052314758
141,Luxembourg,LUX,Europe & Central Asia,High income,8527.0,320750.0,0.026584567420109118,5918.0,334995.0,0.01766593531246735,15284.0,346600.0,0.04409694171956145,11846.0,361358.0,0.03278189496288999,2552.0,365525.0,0.006981738595171329,12831.0,370750.0,0.03460822656776804,20040.0,392175.0,0.051099636641805314,19940.0,419450.0,0.04753844319942782,14473.0,446175.0,0.03243794475261949,42279.0,479993.0,0.08808253453696199,48704.0,530946.0,0.09173060913915916,48704.0,596336.0,0.08167207748651767,Luxembourg,18.0,6.86299991607666,6.923686099871991,6.80231373228133,1.74194359779358,1.45758366584778,0.845089495182037,0.59662789106369,0.283180981874466,0.31883442401886,1.61951208114624
142,Latvia,LVA,Europe & Central Asia,High income,79651.0,2181586.0,0.03651059366900961,70780.0,2301220.0,0.0307575981435934,54668.0,2395674.0,0.02281946541975244,36327.0,2485073.0,0.014618081641867259,30762.0,2531080.0,0.012153705137727771,41910.0,2626583.0,0.015956092002422918,-116474.0,2614338.0,-0.04455200513476069,-46601.0,2432851.0,-0.019154892757509603,-72490.0,2310173.0,-0.031378602381726385,-86594.0,2200325.0,-0.03935509527001693,-83325.0,2034319.0,-0.04095965283714108,-74186.0,1942248.0,-0.038195946140760606,Latvia,54.0,5.849999904632571,5.9202635382115805,5.77973627105355,1.26074862480164,1.40471494197845,0.638566970825195,0.32570791244506797,0.153074786067009,0.0738427266478539,1.9936552047729499
143,"Macao SAR, China",MAC,East Asia & Pacific,High income,19062.0,176183.0,0.10819432067793147,33602.0,223418.0,0.1503996992185052,-10972.0,248767.0,-0.04410552846639627,-10034.0,236678.0,-0.042395152908170586,25146.0,251158.0,0.10012024303426527,33466.0,308180.0,0.10859238107599456,21845.0,362311.0,0.06029350475144282,27864.0,401352.0,0.06942534234288106,46284.0,448821.0,0.1031235169477364,42381.0,504511.0,0.08400411487559241,42350.0,564039.0,0.07508346054084912,25000.0,622585.0,0.04015515953644884,,,,,,,,,,,,
144,St. Martin (French part),MAF,Latin America & Caribbean,High income,,4076.0,,,4920.0,,,6156.0,,,7718.0,,,8369.0,,,19275.0,,,31811.0,,,26909.0,,,30910.0,,,36137.0,,,37009.0,,,36560.0,,,,,,,,,,,,,
145,Morocco,MAR,Middle East & North Africa,Lower middle income,-239800.0,13094888.0,-0.01831248957608496,-474734.0,14954031.0,-0.03174622280774996,-508947.0,16696891.0,-0.030481542941137963,-309839.0,18620093.0,-0.01664003504171542,-320659.0,20984009.0,-0.015281112393728003,-430184.0,23447252.0,-0.0183468834642115,-466627.0,25711406.0,-0.01814863800136017,-532581.0,27754571.0,-0.01918894729088048,-654821.0,29454768.0,-0.02223140918984661,-565140.0,31163673.0,-0.018134576113669268,-367108.0,33241898.0,-0.01104353307383351,-257096.0,35581294.0,-0.00722559443734677,Morocco,84.0,5.2350001335144,5.31834096476436,5.15165930226445,0.8781145811080929,0.774864435195923,0.59771066904068,0.408158332109451,0.0322099551558495,0.0877631828188896,2.45618939399719
146,Monaco,MCO,Europe & Central Asia,High income,,23039.0,,,23292.0,,,24051.0,,,25809.0,,,27627.0,,,29168.0,,,29865.0,,,31280.0,,,32806.0,,,34525.0,,,36460.0,,,38392.0,,,,,,,,,,,,,
147,Moldova,MDA,Europe & Central Asia,Lower middle income,100890.0,2140063.0,0.04714347194451752,74449.0,2344108.0,0.031760055424067485,55824.0,2515217.0,0.02219450647796989,-26414.0,2660619.0,-0.009927764929890377,-9185.0,2782725.0,-0.003300721415159601,-84531.0,2918487.0,-0.02896398030897516,-131953.0,2977130.0,-0.044322216362738615,-165309.0,2935524.0,-0.056313285123882485,-12079.0,2910504.0,-0.004150140319339881,-47911.0,2873429.0,-0.016673806800168018,-7020.0,2859458.0,-0.00245501070482588,-6935.0,2755158.0,-0.0025170970231108343,Moldova,56.0,5.837999820709231,5.90837083846331,5.767628802955151,0.7288706302642819,1.25182557106018,0.5894652009010309,0.24072904884815197,0.20877912640571603,0.0100912861526012,2.80780839920044
148,Madagascar,MDG,Sub-Saharan Africa,Low income,0.0,5352503.0,0.0,-8000.0,6073526.0,-0.0013171920232168267,-19000.0,6946620.0,-0.002735143134358868,-30000.0,7998164.0,-0.0037508608225587776,-10000.0,9234129.0,-0.0010829391705487331,-10000.0,10647754.0,-0.0009391651985949336,-9500.0,12301336.0,-0.0007722738408250941,-8500.0,14347854.0,-0.0005924230898920492,-7500.0,16765117.0,-0.0004473574505922028,-7500.0,19433530.0,-0.0003859309142497529,-7500.0,22346641.0,-0.00033562091054311033,-7500.0,25570540.0,-0.00029330628136910685,Madagascar,144.0,3.64400005340576,3.7143191058933698,3.57368100091815,0.305808693170547,0.9130203723907471,0.375223308801651,0.18919676542282102,0.208732530474663,0.0672319754958153,1.58461260795593
149,Maldives,MDV,South Asia,Upper middle income,-581.0,94905.0,-0.006121911385069279,-2904.0,107478.0,-0.027019483056997712,2415.0,123354.0,0.01957780047667688,0.0,144631.0,0.0,0.0,169851.0,0.0,-2605.0,203028.0,-0.012830742557676774,-3072.0,236265.0,-0.013002349057202718,-1100.0,263842.0,-0.004169161846862895,17392.0,294186.0,0.05911906073028629,17994.0,335169.0,0.05368634927454508,58358.0,397237.0,0.14690977930051832,56851.0,496402.0,0.11452613003170815,,,,,,,,,,,,
150,Middle East & North Africa,MEA,,,-298221.0,111045434.0,-0.0026855764281131997,-717185.0,127444958.0,-0.0056274097559826574,-695574.0,146213388.0,-0.004757252461723957,129603.0,168361100.0,0.0007697918343370293,2765924.0,197157159.0,0.0140290315301206,1306492.0,231570113.0,0.0056418852289457574,-477233.0,265656619.0,-0.0017964280423218067,-1053445.0,297891731.0,-0.003536335152586025,809325.0,327362252.0,0.0024722612184376104,4645191.0,361929136.0,0.012834531785249806,336434.0,401974219.0,0.0008369541729242092,-1194318.0,441255236.0,-0.002706637570641768,,,,,,,,,,,,
151,Mexico,MEX,Latin America & Caribbean,Upper middle income,-409085.0,40195319.0,-0.010177428869267093,-616085.0,46956208.0,-0.013120416367522692,-920380.0,54689943.0,-0.016829053926788698,-1253817.0,62869903.0,-0.019943040153887304,-1273198.0,71058654.0,-0.01791756427021542,-1835537.0,79200081.0,-0.0231759485195476,-2018533.0,87075138.0,-0.02318150790642445,-2296470.0,94611002.0,-0.0242727584684073,-2206114.0,101684758.0,-0.02169562128475538,-562404.0,109170502.0,-0.005151611375754231,-422477.0,117274155.0,-0.0036024731962468626,-300000.0,124777324.0,-0.002404283008986473,Mexico,25.0,6.57800006866455,6.67114890769124,6.48485122963786,1.1531838178634601,1.2108621597290001,0.709978997707367,0.412730008363724,0.12099043279886199,0.132774114608765,2.8371548652648904
152,Marshall Islands,MHL,East Asia & Pacific,Upper middle income,,15547.0,,,18388.0,,,22341.0,,,27470.0,,,33328.0,,,42173.0,,,49245.0,,,50450.0,,,52370.0,,,56051.0,,,56717.0,,,58058.0,,,,,,,,,,,,,
153,Middle income,MIC,,,-3473204.0,2174269608.0,-0.0015974118330223195,-4006776.0,2444951461.0,-0.0016387957241331913,-5536970.0,2752213465.0,-0.0020118243262791393,-4657598.0,3056054585.0,-0.0015240558931312411,-1300915.0,3373296669.0,-0.0003856509307216228,-5047118.0,3726830240.0,-0.00135426560239567,-11576854.0,4088077066.0,-0.002831858062628803,-10910508.0,4420504266.0,-0.0024681591382950158,-17577602.0,4732698512.0,-0.0037140760087360494,-19929411.0,5030411018.0,-0.003961785812071391,-10345067.0,5334923657.0,-0.0019391218441197648,-11801558.0,5649237966.0,-0.002089053084863446,,,,,,,,,,,,
154,North Macedonia,MKD,Europe & Central Asia,Upper middle income,-40940.0,1527111.0,-0.026808791240453374,-28981.0,1644943.0,-0.017618239659368137,-61002.0,1754956.0,-0.034759845830892616,-14749.0,1851069.0,-0.007967828319743889,-72752.0,1955243.0,-0.037208674318230515,-98818.0,1992274.0,-0.04960060714540269,-100107.0,1988659.0,-0.05033894699895759,-4999.0,1999598.0,-0.002500002500502601,-14572.0,2048928.0,-0.007112011744678194,-7399.0,2065426.0,-0.003582311833006847,-8853.0,2074278.0,-0.0042679910793056676,-4999.0,2081996.0,-0.0024010612892628037,North Macedonia,92.0,5.175000190734861,5.27217263966799,5.07782774180174,1.06457793712616,1.20789301395416,0.644948184490204,0.325905978679657,0.25376096367836,0.0602777935564518,1.6174693107605
155,Mali,MLI,Sub-Saharan Africa,Low income,-70243.0,5381368.0,-0.013053000649648936,-98235.0,5706199.0,-0.01721548792812869,-95585.0,6147458.0,-0.0155487032200952,-174998.0,6712267.0,-0.026071370522060582,-218064.0,7388668.0,-0.02951330334506842,-493982.0,8062219.0,-0.06127122073960035,-173489.0,8850334.0,-0.019602537034195545,-141950.0,10094368.0,-0.01406229691645876,-67110.0,11616887.0,-0.005776934905194481,-100823.0,13651464.0,-0.007385508250250669,-302449.0,15979499.0,-0.018927314304409668,-200000.0,18512394.0,-0.010803573000877142,Mali,127.0,4.19000005722046,4.26967071101069,4.110329403430221,0.476180493831635,1.2814733982086202,0.16936567425727803,0.306613743305206,0.183354198932648,0.10497024655342098,1.66819095611572
156,Malta,MLT,Middle East & North Africa,High income,-11710.0,323900.0,-0.03615313368323557,-12601.0,311550.0,-0.040446156315198205,-9682.0,302450.0,-0.032011902793850223,-4843.0,306970.0,-0.01577678600514708,2553.0,325898.0,0.007833739390852353,1159.0,344485.0,0.003364442573696968,1630.0,367618.0,0.004433950459444314,6378.0,382791.0,0.016661833742172626,5611.0,395969.0,0.01417030121044829,5737.0,406724.0,0.01410538842064889,15505.0,420028.0,0.03691420571961869,4501.0,467999.0,0.00961754191782461,Malta,27.0,6.52699995040894,6.598396772891281,6.455603127926589,1.34327983856201,1.48841166496277,0.821944236755371,0.588767051696777,0.5747305750846861,0.153066068887711,1.55686283111572
157,Myanmar,MMR,East Asia & Pacific,Lower middle income,0.0,22697667.0,0.0,0.0,25410060.0,0.0,0.0,28570097.0,0.0,0.0,32026742.0,0.0,-54656.0,35734272.0,-0.0015295120605787072,-200000.0,39404335.0,-0.00507558368895199,-713704.0,42401684.0,-0.016831972994280138,-537998.0,45027233.0,-0.011948280277404563,-1208092.0,47702171.0,-0.025325723644737255,-1336928.0,49621475.0,-0.026942528411338037,-528211.0,51413698.0,-0.01027374066732177,-816564.0,53382581.0,-0.015296450353346534,Myanmar,114.0,4.54500007629395,4.61473994642496,4.47526020616293,0.36711055040359497,1.12323594093323,0.397522568702698,0.514492034912109,0.8380751609802249,0.188816204667091,1.11529040336609
158,Middle East & North Africa (excluding high income),MNA,,,-799076.0,102808053.0,-0.0077725039691200065,-1172482.0,117503859.0,-0.009978242501805836,-1770374.0,134051043.0,-0.013206715594148715,-1384107.0,152881209.0,-0.009053480208937908,890908.0,177185670.0,0.005028104135057875,65099.0,206447530.0,0.00031532951738390865,-633594.0,237828663.0,-0.002664077542243089,-1570865.0,264504166.0,-0.005938904569087203,-1647749.0,289264324.0,-0.005696343666632045,-2232812.0,315573347.0,-0.007075413754761742,-3804006.0,345004009.0,-0.011025976222786444,-3197316.0,376546755.0,-0.008491152712230915,,,,,,,,,,,,
159,Montenegro,MNE,Europe & Central Asia,Upper middle income,-2001.0,502558.0,-0.003981629981017116,-53773.0,522796.0,-0.1028565635544266,-2001.0,521785.0,-0.003834912847245513,-7401.0,557576.0,-0.013273526837597029,-2001.0,587001.0,-0.003408852795821472,-29965.0,608144.0,-0.049272869583519695,-20249.0,608516.0,-0.03327603546989725,-21588.0,609520.0,-0.03541803386271164,-7999.0,609828.0,-0.013116813265379746,-683.0,615875.0,-0.0011089912725796632,-3112.0,620601.0,-0.0050144940146728744,-2400.0,622373.0,-0.003856208415210814,Montenegro,83.0,5.23699998855591,5.34104444056749,5.132955536544321,1.12112903594971,1.23837649822235,0.6674646735191351,0.194989055395126,0.197911024093628,0.0881741940975189,1.72919154167175
160,Mongolia,MNG,East Asia & Pacific,Lower middle income,0.0,1011324.0,0.0,0.0,1173191.0,0.0,0.0,1356670.0,0.0,0.0,1562209.0,0.0,0.0,1777727.0,0.0,0.0,2033344.0,0.0,-88432.0,2243495.0,-0.039417070240851886,-52463.0,2335734.0,-0.022461033662223524,-15001.0,2443271.0,-0.006139720071985466,-10998.0,2593820.0,-0.004240078340054436,-4262.0,2824699.0,-0.0015088333305601765,-4262.0,3113779.0,-0.0013687548152903591,Mongolia,100.0,4.95499992370605,5.021679509133099,4.88832033827901,1.0272358655929599,1.4930112361908001,0.557783484458923,0.39414396882057207,0.338464230298996,0.0329022891819477,1.1112923622131299
161,Northern Mariana Islands,MNP,East Asia & Pacific,High income,,10436.0,,,11721.0,,,13882.0,,,15048.0,,,20167.0,,,36377.0,,,46476.0,,,50056.0,,,58420.0,,,55219.0,,,54311.0,,,56562.0,,,,,,,,,,,,,
162,Mozambique,MOZ,Sub-Saharan Africa,Low income,-23500.0,7507303.0,-0.003130285270222875,-23500.0,8417702.0,-0.00279173579677684,-23500.0,9446240.0,-0.002487762326597673,87373.0,10738533.0,0.008136400009200512,-376378.0,12189824.0,-0.030876409700418973,-1336060.0,12786349.0,-0.10449112565283493,642368.0,13806001.0,0.04652817278515335,-50000.0,16397183.0,-0.003049304261591763,30004.0,18764155.0,0.0015990061902600994,-40000.0,21673316.0,-0.001845587449562402,-25000.0,24862648.0,-0.0010055244316695472,-25000.0,28649007.0,-0.0008726305941424077,Mozambique,113.0,4.550000190734861,4.774102326333519,4.3258980551362,0.23430564999580397,0.870701014995575,0.10665443539619399,0.48079109191894503,0.322228103876114,0.17943638563156103,2.3556509017944305
